"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
3,87908798611101;100;10,5253307819366;0,105962038040161;"Algo"
NA;NA;0;0,00140500068664551;"One GP"
6,97218296909756;100;3,37225890159607;0,0791621208190918;"GPFDA"
1,463120223214;100;17,1702992916107;0,106149435043335;"Algo"
NA;NA;0;0,00141739845275879;"One GP"
4,43641621757252;100;6,10713911056519;0,0792028903961182;"GPFDA"
0,25501896963831;100;10,7520682811737;0,324716091156006;"Algo"
NA;NA;0;0,00140881538391113;"One GP"
0,185243180178622;100;4,22991037368774;0,119946718215942;"GPFDA"
0,36663327536514;80;18,0853312015533;0,104985475540161;"Algo"
NA;NA;0;0,00139975547790527;"One GP"
0,645822758974221;100;5,66502285003662;0,0923182964324951;"GPFDA"
0,0357236528789697;100;11,3909885883331;0,106527805328369;"Algo"
NA;NA;0;0,00141382217407227;"One GP"
2,1405301074365;93,3333333333333;4,60947799682617;0,0831046104431152;"GPFDA"
0,168262240213029;100;11,3234333992004;0,107859134674072;"Algo"
NA;NA;0;0,00152373313903809;"One GP"
3,02779106219471;100;5,51396679878235;0,100633859634399;"GPFDA"
2,34392820526434;100;12,1280119419098;0,105110883712769;"Algo"
NA;NA;0;0,00141644477844238;"One GP"
2,64304969072931;100;2,81840801239014;0,0790297985076904;"GPFDA"
11,3936922166801;60;11,4003190994263;0,105990886688232;"Algo"
NA;NA;0;0,00140905380249023;"One GP"
18,9243457888323;100;2,66354775428772;0,0790584087371826;"GPFDA"
0,717974261260298;83,3333333333333;11,4416170120239;0,10662579536438;"Algo"
NA;NA;0;0,00140738487243652;"One GP"
0,673140045216006;100;2,44890975952148;0,502820014953613;"GPFDA"
0,08837169187273;100;14,9275331497192;0,104729652404785;"Algo"
NA;NA;0;0,00139594078063965;"One GP"
0,262020488353735;100;3,21045875549316;0,0796871185302734;"GPFDA"
0,121783991252693;100;13,1941380500793;0,139929533004761;"Algo"
NA;NA;0;0,00168085098266602;"One GP"
2,0687332072633;100;4,76123404502869;0,0898818969726562;"GPFDA"
2,21230978379823;80;10,4622616767883;0,114121437072754;"Algo"
NA;NA;0;0,00153636932373047;"One GP"
1,70519888407872;100;3,14490675926208;0,109718084335327;"GPFDA"
0,120114154772084;100;11,6078636646271;0,106603622436523;"Algo"
NA;NA;0;0,00139355659484863;"One GP"
0,560874678351502;100;4,76742148399353;0,0791945457458496;"GPFDA"
1,22453031338269;83,3333333333333;10,6829714775085;0,104779005050659;"Algo"
NA;NA;0;0,00144171714782715;"One GP"
1,61841697043988;100;5,17357873916626;0,0794100761413574;"GPFDA"
0,321167404898442;90;13,2119131088257;0,106209754943848;"Algo"
NA;NA;0;0,0014348030090332;"One GP"
0,210456810336452;100;4,02810621261597;0,0796279907226562;"GPFDA"
3,6236003714532;83,3333333333333;11,1966233253479;0,121968984603882;"Algo"
NA;NA;0;0,00139856338500977;"One GP"
7,74388607610563;100;2,42896509170532;0,078981876373291;"GPFDA"
1,13936856039747;100;11,0822606086731;0,105767726898193;"Algo"
NA;NA;0;0,00139474868774414;"One GP"
