"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00147032737731934;"One GP"
NA;NA;0;0,00151443481445312;"GPFDA"
13,0602906564108;91,6666666666667;27,8017272949219;0,137248277664185;"Algo"
NA;NA;0;0,00143218040466309;"One GP"
NA;NA;0;0,00142765045166016;"GPFDA"
0,360053938132851;85,6410256410256;64,8629760742188;0,117217063903809;"Algo"
NA;NA;0;0,00144267082214355;"One GP"
NA;NA;0;0,00142669677734375;"GPFDA"
2,88607645941115;65,8031088082902;65,9438297748566;0,117390155792236;"Algo"
NA;NA;0;0,00147032737731934;"One GP"
NA;NA;0;0,00142669677734375;"GPFDA"
0,319090493953192;89,0052356020942;45,9035830497742;0,115701675415039;"Algo"
NA;NA;0;0,00143814086914062;"One GP"
NA;NA;0;0,0014345645904541;"GPFDA"
0,387634096618446;92,7835051546392;39,1713275909424;0,115861654281616;"Algo"
NA;NA;0;0,00143122673034668;"One GP"
NA;NA;0;0,00144028663635254;"GPFDA"
0,501720048266447;98,9847715736041;18,2049896717072;0,127535820007324;"Algo"
NA;NA;0;0,00145292282104492;"One GP"
NA;NA;0;0,00142812728881836;"GPFDA"
0,67986685238393;85,1851851851852;36,299134016037;0,116195678710938;"Algo"
NA;NA;0;0,00143933296203613;"One GP"
NA;NA;0;0,00141501426696777;"GPFDA"
4,29129357614509;67,5392670157068;55,5555565357208;0,115949630737305;"Algo"
NA;NA;0;0,00143885612487793;"One GP"
NA;NA;0;0,00147509574890137;"GPFDA"
0,359384809701743;97,9487179487179;28,7231647968292;0,116491556167603;"Algo"
NA;NA;0;0,00146389007568359;"One GP"
NA;NA;0;0,00143814086914062;"GPFDA"
11,904614755151;64,3979057591623;28,0053074359894;0,116547822952271;"Algo"
NA;NA;0;0,00144267082214355;"One GP"
NA;NA;0;0,0014350414276123;"GPFDA"
1,15812907338207;68,2051282051282;45,4423274993896;0,118033885955811;"Algo"
NA;NA;0;0,0014498233795166;"One GP"
NA;NA;0;0,00143742561340332;"GPFDA"
0,734238584277427;78,974358974359;64,983918428421;0,127743244171143;"Algo"
NA;NA;0;0,00143265724182129;"One GP"
NA;NA;0;0,00143957138061523;"GPFDA"
0,301445801799847;97,9381443298969;30,1561050415039;0,116196155548096;"Algo"
NA;NA;0;0,0014350414276123;"One GP"
NA;NA;0;0,00142598152160645;"GPFDA"
0,865981988613929;77;66,5022039413452;0,116507530212402;"Algo"
NA;NA;0;0,00144553184509277;"One GP"
NA;NA;0;0,00147914886474609;"GPFDA"
1,04222197459935;78,5340314136126;46,6515641212463;0,347410917282104;"Algo"
NA;NA;0;0,00145721435546875;"One GP"
NA;NA;0;0,00143170356750488;"GPFDA"
1,37809524094409;84,5360824742268;46,9391875267029;0,190524101257324;"Algo"
NA;NA;0;0,00148272514343262;"One GP"
NA;NA;0;0,00144481658935547;"GPFDA"
0,708951462089149;77,6041666666667;27,4224894046783;0,115716218948364;"Algo"
NA;NA;0;0,00144433975219727;"One GP"
NA;NA;0;0,00142955780029297;"GPFDA"
0,650497034535263;82,8125;28,0246489048004;0,12712550163269;"Algo"
NA;NA;0;0,00143122673034668;"One GP"
NA;NA;0;0,00141787528991699;"GPFDA"
3,24011957667682;74,3589743589744;27,4189908504486;0,11718487739563;"Algo"
NA;NA;0;0,00145864486694336;"One GP"
NA;NA;0;0,00142359733581543;"GPFDA"
2,82346767848733;56,9230769230769;20,1718852519989;0,115835189819336;"Algo"
NA;NA;0;0,0014336109161377;"One GP"
NA;NA;0;0,00141549110412598;"GPFDA"
0,510949282520827;84,4559585492228;37,5849578380585;0,116504192352295;"Algo"
NA;NA;0;0,00146389007568359;"One GP"
NA;NA;0;0,00143527984619141;"GPFDA"
3,42802752519265;95,2879581151832;37,4760489463806;0,116203546524048;"Algo"
