"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
"1";0,110161020141187;80;20,2159283161163;0,217605590820312;"Algo"
"2";NA;NA;0;0,00141596794128418;"One GP"
"3";0,693938253252812;100;2,85928177833557;0,082390308380127;"GPFDA"
"4";0,0898997095119843;100;15,1278960704803;0,104800224304199;"Algo"
"5";NA;NA;0;0,00142288208007812;"One GP"
"6";0,181405903052846;100;7,25169825553894;0,0852036476135254;"GPFDA"
"7";1,81154618609653;93,3333333333333;12,013368844986;0,105872631072998;"Algo"
"8";NA;NA;0;0,00144028663635254;"One GP"
"9";4,00388049903005;100;3,30897092819214;0,0802524089813232;"GPFDA"
"10";0,145182351094739;100;11,1649270057678;0,108974456787109;"Algo"
"11";NA;NA;0;0,00143837928771973;"One GP"
"12";0,500882820054908;100;4,4395637512207;0,0859596729278564;"GPFDA"
"13";0,165102964148222;90;20,0958917140961;0,305938720703125;"Algo"
"14";NA;NA;0;0,0014197826385498;"One GP"
"15";0,657020046227327;100;4,50406002998352;0,0874695777893066;"GPFDA"
"16";0,276878459026347;100;10,321715593338;0,105234384536743;"Algo"
"17";NA;NA;0;0,00144433975219727;"One GP"
"18";0,219229933944738;100;4,64331412315369;0,0830097198486328;"GPFDA"
"19";0,216353838801045;96,6666666666667;13,6138083934784;0,15517258644104;"Algo"
"20";NA;NA;0;0,00142621994018555;"One GP"
"21";0,951613409715255;100;4,44869828224182;0,0976033210754395;"GPFDA"
"22";2,9896088719838;100;12,3339483737946;0,233922004699707;"Algo"
"23";NA;NA;0;0,00142312049865723;"One GP"
"24";4,82887543341587;100;4,77130389213562;0,0960698127746582;"GPFDA"
"25";0,64186626981395;100;18,4020888805389;0,806685924530029;"Algo"
"26";NA;NA;0;0,00143074989318848;"One GP"
"27";1,26076007579724;100;3,30128741264343;0,169035196304321;"GPFDA"
"28";0,0884765530445164;100;11,6471133232117;0,105012655258179;"Algo"
"29";NA;NA;0;0,00143790245056152;"One GP"
"30";0,0961345268256086;100;4,52499055862427;0,0986907482147217;"GPFDA"
"31";1,32821527414528;100;12,7883229255676;0,104842185974121;"Algo"
"32";NA;NA;0;0,00140523910522461;"One GP"
"33";1,48894054242982;100;4,78387546539307;0,095658540725708;"GPFDA"
"34";0,69898272323281;100;10,0741353034973;0,106017351150513;"Algo"
"35";NA;NA;0;0,00142812728881836;"One GP"
"36";1,5633984448899;100;2,4046266078949;0,0810949802398682;"GPFDA"
"37";0,0929342730575473;100;12,3749139308929;0,105667114257812;"Algo"
"38";NA;NA;0;0,0014491081237793;"One GP"
"39";0,187499111276524;100;4,42377305030823;0,0811171531677246;"GPFDA"
"40";0,318090224222608;76,6666666666667;19,7801797389984;0,106563568115234;"Algo"
"41";NA;NA;0;0,00148558616638184;"One GP"
"42";0,574337913663334;100;4,89093732833862;0,0796773433685303;"GPFDA"
"43";1,2209805828452;100;11,5190906524658;0,483665704727173;"Algo"
"44";NA;NA;0;0,00141429901123047;"One GP"
"45";0,488520462515092;100;4,77161026000977;0,0842809677124023;"GPFDA"
"46";1,94697273826552;100;11,8615701198578;0,360254049301147;"Algo"
"47";NA;NA;0;0,00145077705383301;"One GP"
"48";3,75876462289621;100;4,95209670066833;0,0875797271728516;"GPFDA"
"49";0,080082687798912;100;12,049989938736;0,12108302116394;"Algo"
"50";NA;NA;0;0,00144410133361816;"One GP"
"51";0,182218473681;100;4,52670836448669;0,0830016136169434;"GPFDA"
"52";0,587973310035266;86,6666666666667;17,3381280899048;0,108567237854004;"Algo"
"53";NA;NA;0;0,00147724151611328;"One GP"
"54";0,563158032461154;100;4,7957603931427;0,0868208408355713;"GPFDA"
"55";2,31848448906597;100;10,1003484725952;0,207997560501099;"Algo"
"56";NA;NA;0;0,00146842002868652;"One GP"
"57";2,92125530578037;100;3,46773815155029;0,0912141799926758;"GPFDA"
"58";0,16022141678232;100;31,0930755138397;0,126315355300903;"Algo"
"59";NA;NA;0;0,0014495849609375;"One GP"
"60";0,44644673704454;100;4,50415134429932;0,0972535610198975;"GPFDA"
"61";1,15508695627068;56,6666666666667;11,3489272594452;0,107008695602417;"Algo"
"62";NA;NA;0;0,0014650821685791;"One GP"
"63";0,70893071791649;100;1,78752899169922;0,0835072994232178;"GPFDA"
"64";0,255511993685581;100;25,7723174095154;0,107965230941772;"Algo"
"65";NA;NA;0;0,00144791603088379;"One GP"
"66";0,768959755301384;100;2,46986746788025;0,0825865268707275;"GPFDA"
