"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,0014350414276123;"One GP"
1,05617345273863;100;3,24242758750916;0,0791575908660889;"GPFDA"
0,11673119232963;100;27,3637845516205;0,12431263923645;"Algo"
NA;NA;0;0,00146651268005371;"One GP"
1,42885170335605;100;2,47216153144836;0,0793771743774414;"GPFDA"
0,0956309207098861;100;64,8078980445862;0,106787443161011;"Algo"
NA;NA;0;0,00143241882324219;"One GP"
2,3831676030771;100;4,45493006706238;0,0803894996643066;"GPFDA"
0,17987065718056;93,3333333333333;46,0958218574524;0,114912033081055;"Algo"
NA;NA;0;0,00150942802429199;"One GP"
1,87440414410012;100;4,55711627006531;0,0791912078857422;"GPFDA"
0,240969446701759;93,3333333333333;37,2161355018616;0,122761011123657;"Algo"
NA;NA;0;0,00140905380249023;"One GP"
1,93349182158299;100;4,8694167137146;0,0837926864624023;"GPFDA"
0,745846248812892;46,6666666666667;54,6645398139954;0,10571026802063;"Algo"
NA;NA;0;0,00139617919921875;"One GP"
1,30042501948077;100;5,66446685791016;0,0794460773468018;"GPFDA"
0,351257332893461;76,6666666666667;36,9538440704346;0,107651233673096;"Algo"
NA;NA;0;0,00142407417297363;"One GP"
3,70900790298695;100;4,53959059715271;0,0797703266143799;"GPFDA"
0,268544537162035;90;18,5970075130463;0,131263971328735;"Algo"
NA;NA;0;0,0014190673828125;"One GP"
0,507405040766219;100;4,62842130661011;0,0836858749389648;"GPFDA"
0,610740229847814;80;36,6958837509155;0,159742116928101;"Algo"
NA;NA;0;0,00141310691833496;"One GP"
1,12395533070042;100;6,18352103233337;0,0837938785552979;"GPFDA"
0,392238541030266;70;36,9479088783264;0,110213041305542;"Algo"
NA;NA;0;0,00142550468444824;"One GP"
1,03882872558413;100;4,10974955558777;0,0790767669677734;"GPFDA"
0,458312866891589;83,3333333333333;36,4650747776031;0,106335401535034;"Algo"
NA;NA;0;0,00143575668334961;"One GP"
1,71466899663458;100;4,69491052627563;0,0961227416992188;"GPFDA"
0,607195067900489;46,6666666666667;58,6077873706818;0,114371776580811;"Algo"
NA;NA;0;0,00141620635986328;"One GP"
2,27705086041508;100;4,83392763137817;0,0837616920471191;"GPFDA"
0,0661073107787596;100;36,6395733356476;0,106087923049927;"Algo"
NA;NA;0;0,00142860412597656;"One GP"
0,579986307384776;100;4,62802648544312;0,0792391300201416;"GPFDA"
0,386869447977558;46,6666666666667;47,5006158351898;0,10588526725769;"Algo"
NA;NA;0;0,00142288208007812;"One GP"
1,08294286518947;100;2,6277060508728;0,0967245101928711;"GPFDA"
0,107714355247469;100;28,0142323970795;0,105598211288452;"Algo"
NA;NA;0;0,00142836570739746;"One GP"
1,02572431380138;100;4,61131930351257;0,079148530960083;"GPFDA"
0,153337917420125;100;56,5113537311554;0,11496114730835;"Algo"
NA;NA;0;0,00143337249755859;"One GP"
1,47595193119279;100;4,68531823158264;0,0804598331451416;"GPFDA"
0,816251732798795;50;55,6424226760864;0,10617995262146;"Algo"
NA;NA;0;0,00142550468444824;"One GP"
3,60336362080787;100;2,7742280960083;0,0808076858520508;"GPFDA"
0,418508654092346;63,3333333333333;47,1275265216827;0,12346339225769;"Algo"
NA;NA;0;0,00141406059265137;"One GP"
0,756534848361992;100;4,98264217376709;0,0823006629943848;"GPFDA"
0,57422729048482;60;37,7969715595245;0,105799674987793;"Algo"
NA;NA;0;0,00143241882324219;"One GP"
0,264102477421719;100;4,39769411087036;0,0798931121826172;"GPFDA"
0,27092094251716;43,3333333333333;38,1407678127289;0,265291690826416;"Algo"
NA;NA;0;0,00143122673034668;"One GP"
1,7793822195411;100;4,90280747413635;0,0895905494689941;"GPFDA"
0,621521699307925;66,6666666666667;37,2412683963776;0,123967885971069;"Algo"
NA;NA;0;0,00142312049865723;"One GP"
2,19740694598549;100;4,69514679908752;0,0791029930114746;"GPFDA"
0,418052772400414;26,6666666666667;45,5307586193085;0,105241537094116;"Algo"
NA;NA;0;0,00143671035766602;"One GP"
1,50379548692534;100;4,73124742507935;0,0798110961914062;"GPFDA"
0,357114981121455;80;36,6177158355713;0,106863975524902;"Algo"
NA;NA;0;0,00141453742980957;"One GP"
5,4565593948463;100;4,94054126739502;0,0928096771240234;"GPFDA"
2,02100280069335;40;53,9227948188782;0,122975826263428;"Algo"
NA;NA;0;0,00139331817626953;"One GP"
0,582044834627607;100;4,71996903419495;0,0792825222015381;"GPFDA"
1,32692163850602;43,3333333333333;18,7102634906769;0,126032114028931;"Algo"
NA;NA;0;0,001434326171875;"One GP"
4,78730579588493;100;5,11138224601746;0,0792734622955322;"GPFDA"
0,429544195758165;53,3333333333333;48,0567357540131;0,106110334396362;"Algo"
NA;NA;0;0,00142240524291992;"One GP"
2,07125916988839;100;6,17071104049683;0,0819046497344971;"GPFDA"
0,658439767979671;26,6666666666667;47,7759528160095;0,106371402740479;"Algo"
NA;NA;0;0,00141358375549316;"One GP"
2,06765515042454;100;4,8758339881897;0,104999780654907;"GPFDA"
0,25413103191376;70;55,4241733551025;0,106751203536987;"Algo"
NA;NA;0;0,00139904022216797;"One GP"
1,57088624098469;100;2,21812653541565;0,082427978515625;"GPFDA"
0,124644069103852;96,6666666666667;45,3780233860016;0,10633111000061;"Algo"
NA;NA;0;0,00141739845275879;"One GP"
0,941824783600206;100;5,38616967201233;0,0841689109802246;"GPFDA"
0,289414062884597;70;57,6951303482056;0,106476306915283;"Algo"
NA;NA;0;0,00142145156860352;"One GP"
3,63902700356476;100;4,97715830802917;0,0958881378173828;"GPFDA"
0,206764363261004;86,6666666666667;50,1389863491058;0,177095413208008;"Algo"
NA;NA;0;0,00141191482543945;"One GP"
2,18015279508182;100;2,56560492515564;0,0848042964935303;"GPFDA"
2,33604530491956;53,3333333333333;46,1639175415039;0,132497549057007;"Algo"
NA;NA;0;0,00141787528991699;"One GP"
4,71699351905889;100;2,59844660758972;0,0801231861114502;"GPFDA"
0,212673982016031;80;37,3672635555267;0,105936765670776;"Algo"
NA;NA;0;0,00144648551940918;"One GP"
3,3488247902704;100;4,17201495170593;0,0833299160003662;"GPFDA"
0,102750007035772;90;55,5222353935242;0,105636596679688;"Algo"
NA;NA;0;0,00141382217407227;"One GP"
1,39098728725518;100;2,91433668136597;0,0817966461181641;"GPFDA"
1,26890584754842;26,6666666666667;36,772971868515;0,137738704681396;"Algo"
NA;NA;0;0,00168204307556152;"One GP"
2,06567043284772;100;2,66233897209167;0,0919229984283447;"GPFDA"
0,496458546189637;63,3333333333333;36,7694447040558;0,115996599197388;"Algo"
NA;NA;0;0,00173711776733398;"One GP"
0,608662052996709;100;4,78109955787659;0,0997991561889648;"GPFDA"
0,394703494179807;76,6666666666667;27,8443369865417;0,181819438934326;"Algo"
NA;NA;0;0,00155019760131836;"One GP"
1,84455368099118;100;4,13364672660828;0,091533899307251;"GPFDA"
0,643009309845473;46,6666666666667;38,1410739421844;0,112062215805054;"Algo"
NA;NA;0;0,00144433975219727;"One GP"
2,23288527698915;100;2,43681120872498;0,0936257839202881;"GPFDA"
0,235074055497074;76,6666666666667;37,855740070343;0,114403486251831;"Algo"
NA;NA;0;0,00153732299804688;"One GP"
4,15799418890929;100;4,92980408668518;0,0820879936218262;"GPFDA"
0,420184144323652;70;28,9272129535675;0,123503923416138;"Algo"
NA;NA;0;0,00141453742980957;"One GP"
1,97745115421644;100;2,43275308609009;0,0790972709655762;"GPFDA"
0,19654884437815;96,6666666666667;50,0766224861145;0,205154180526733;"Algo"
NA;NA;0;0,00140857696533203;"One GP"
4,68555781218301;100;4,818763256073;0,0945069789886475;"GPFDA"
0,155414350749529;96,6666666666667;37,0894558429718;0,114968299865723;"Algo"
NA;NA;0;0,00144219398498535;"One GP"
0,550102540960717;100;2,83826637268066;0,081773042678833;"GPFDA"
0,827483904244891;53,3333333333333;47,2558259963989;0,122865915298462;"Algo"
NA;NA;0;0,00145626068115234;"One GP"
0,568317810569001;100;1,82078003883362;0,0823657512664795;"GPFDA"
