"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
"1";1,0563119226457;43,3333333333333;54,4413359165192;0,109102964401245;"Algo"
"2";NA;NA;0;0,00146174430847168;"One GP"
"3";2,78137599502675;100;4,40663719177246;0,0860602855682373;"GPFDA"
"4";0,185744501179807;100;70,5080645084381;0,116227149963379;"Algo"
"5";NA;NA;0;0,00170350074768066;"One GP"
"6";2,35853833890592;100;6,5725998878479;0,0991482734680176;"GPFDA"
"7";0,0726629282869617;100;68,0308949947357;0,516168355941772;"Algo"
"8";NA;NA;0;0,00175619125366211;"One GP"
"9";1,06649619539881;100;2,58377003669739;0,100430727005005;"GPFDA"
"10";0,54560568813193;53,3333333333333;68,6677360534668;0,51033878326416;"Algo"
"11";NA;NA;0;0,00146770477294922;"One GP"
"12";0,540828520669412;100;4,76861882209778;0,0831587314605713;"GPFDA"
"13";0,771299901001309;40;70,0501482486725;0,107407569885254;"Algo"
"14";NA;NA;0;0,00143957138061523;"One GP"
"15";3,80364089844939;100;5,10432648658752;0,0854320526123047;"GPFDA"
"16";0,315479199066389;63,3333333333333;54,8030695915222;0,262432336807251;"Algo"
"17";NA;NA;0;0,00146603584289551;"One GP"
"18";1,85611135215878;100;4,58653163909912;0,0886325836181641;"GPFDA"
"19";1,30580343008733;13,3333333333333;57,1917819976807;0,661499261856079;"Algo"
"20";NA;NA;0;0,00147819519042969;"One GP"
"21";2,85632237017469;100;1,96876692771912;0,082582950592041;"GPFDA"
"22";0,351570681998231;66,6666666666667;55,4042012691498;0,108279943466187;"Algo"
"23";NA;NA;0;0,00147700309753418;"One GP"
"24";3,51437115535604;100;4,73460459709167;0,106500387191772;"GPFDA"
"25";0,157409612188305;100;55,3881108760834;0,14820671081543;"Algo"
"26";NA;NA;0;0,00140714645385742;"One GP"
"27";0,724668139154536;100;5,77240252494812;0,0845797061920166;"GPFDA"
"28";0,186608829124334;86,6666666666667;68,9514997005463;0,117753267288208;"Algo"
"29";NA;NA;0;0,0014336109161377;"One GP"
"30";2,16590381385273;100;4,64026761054993;0,0835502147674561;"GPFDA"
"31";0,348382933513076;73,3333333333333;56,3012092113495;0,106374025344849;"Algo"
"32";NA;NA;0;0,0014641284942627;"One GP"
"33";0,281461347351266;100;3,43014717102051;0,0807533264160156;"GPFDA"
"34";0,462942296525736;70;69,4495985507965;0,157940864562988;"Algo"
"35";NA;NA;0;0,00143766403198242;"One GP"
"36";7,1749101252757;100;2,24617099761963;0,0836467742919922;"GPFDA"
"37";0,605984548105756;43,3333333333333;54,3386631011963;0,117299795150757;"Algo"
"38";NA;NA;0;0,00148558616638184;"One GP"
"39";1,77632588339529;100;2,4861912727356;0,101347923278809;"GPFDA"
"40";0,202207448386872;100;52,9551031589508;0,436846256256104;"Algo"
"41";NA;NA;0;0,00141739845275879;"One GP"
"42";1,88496254895017;100;2,64103841781616;0,0814218521118164;"GPFDA"
"43";0,267204888234133;73,3333333333333;69,1912846565247;0,16324257850647;"Algo"
"44";NA;NA;0;0,00144052505493164;"One GP"
"45";3,7659754851284;100;4,56446051597595;0,101559162139893;"GPFDA"
"46";0,877494323283058;50;55,3487379550934;0,163260221481323;"Algo"
"47";NA;NA;0;0,00150489807128906;"One GP"
"48";1,39706961371304;100;3,48504042625427;0,0836682319641113;"GPFDA"
"49";0,80456518579194;50;53,6277904510498;0,10643744468689;"Algo"
"50";NA;NA;0;0,00143551826477051;"One GP"
"51";2,22075862164409;100;5,04958200454712;0,0822460651397705;"GPFDA"
"52";0,621490778317919;40;73,38352227211;0,126649856567383;"Algo"
"53";NA;NA;0;0,00140714645385742;"One GP"
"54";0,256215511626137;100;5,21126914024353;0,0813112258911133;"GPFDA"
"55";0,140012083259186;100;58,5804343223572;0,17869234085083;"Algo"
"56";NA;NA;0;0,001434326171875;"One GP"
"57";1,49676032145057;100;4,50671601295471;0,0833802223205566;"GPFDA"
"58";1,52742656397639;23,3333333333333;56,3204429149628;0,10667872428894;"Algo"
"59";NA;NA;0;0,00141453742980957;"One GP"
"60";1,08720412528576;100;5,08290076255798;0,082244873046875;"GPFDA"
"61";0,076378665547638;100;55,381228685379;0,10520076751709;"Algo"
"62";NA;NA;0;0,00145530700683594;"One GP"
"63";2,5024675895836;100;4,94090819358826;0,0845355987548828;"GPFDA"
"64";0,727567262660308;20;67,8474090099335;0,25431752204895;"Algo"
"65";NA;NA;0;0,00142025947570801;"One GP"
"66";2,97423524570638;100;6,11019134521484;0,11206316947937;"GPFDA"
"67";0,0999021028118042;100;70,4095675945282;0,106157541275024;"Algo"
"68";NA;NA;0;0,00140643119812012;"One GP"
"69";5,87756178881746;100;6,73179864883423;0,0840802192687988;"GPFDA"
"70";0,0631551210936775;100;67,7576024532318;0,106491327285767;"Algo"
