"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"N"
"3012";2,05250249962327;100;3,88603758811951;0,0385210514068604;"GPFDA";11
"3013";1,22511684401412;100;23,7980546951294;0,118072271347046;"Algo";11
"3014";89,256996510705;100;0;0,624092102050781;"One GP";11
"3015";22,7798752212886;100;4,9343044757843;0,0384151935577393;"GPFDA";11
"3016";56,3054910816489;90;13,972606420517;0,118083953857422;"Algo";11
"3017";96,4707172025689;30;0;0,618594646453857;"One GP";11
"3018";50,2815299902797;90;4,99054336547852;0,031592845916748;"GPFDA";11
"3019";8,62509018505698;100;13,2155177593231;0,117327213287354;"Algo";11
"3020";70,91211407052;0;0;0,655768156051636;"One GP";11
"3021";12,4500907309907;100;3,97583031654358;0,0303826332092285;"GPFDA";11
"3022";37,8258638290114;100;15,7625694274902;0,118719339370728;"Algo";11
"3023";414,600254772661;80;0;0,650845527648926;"One GP";11
"3024";124,691715358905;90;4,73860836029053;0,0280759334564209;"GPFDA";11
"3025";14,0233902925114;100;12,8333880901337;0,117565870285034;"Algo";11
"3026";323,109352050196;0;0;0,714743137359619;"One GP";11
"3027";16,2907724941235;100;2,48057222366333;0,0378820896148682;"GPFDA";11
"3028";4,35676976258324;90;14,879714012146;0,235875129699707;"Algo";11
"3029";18,9451846903108;80;0;0,692249774932861;"One GP";11
"3030";5,86670638729655;100;4,28207230567932;0,0384819507598877;"GPFDA";11
"3031";32,6374869461091;100;17,3213102817535;0,117974996566772;"Algo";11
"3032";520,866120244087;100;0;0,739978075027466;"One GP";11
"3033";36,5042355295194;100;4,30981421470642;0,0367777347564697;"GPFDA";11
"3034";4,82406809005756;100;14,5648601055145;0,357021331787109;"Algo";11
"3035";394,184702304567;0;0;0,708906888961792;"One GP";11
"3036";4,51773244630475;100;3,56653714179993;0,0469532012939453;"GPFDA";11
"3037";1,44763810724175;100;16,6157329082489;0,115317821502686;"Algo";11
"3038";347,654787877162;100;0;0,616530179977417;"One GP";11
"3039";2,19898085048135;100;4,48285341262817;0,0466241836547852;"GPFDA";11
"3040";5,16642221516321;100;20,874311208725;0,11586332321167;"Algo";11
"3041";23,1144951972241;100;0;0,618026733398438;"One GP";11
"3042";14,5776896921388;100;4,84928560256958;0,0347981452941895;"GPFDA";11
"3043";55,8962514405998;100;12,0800004005432;0,252219915390015;"Algo";11
"3044";36,3783091619502;100;0;0,642943620681763;"One GP";11
"3045";50,7783162527236;100;4,43165826797485;0,0398850440979004;"GPFDA";11
"3046";39,2937270624301;100;43,0257847309113;0,229248523712158;"Algo";11
"3047";840,750454956382;30;0;0,761025190353394;"One GP";11
"3048";124,935871987305;100;4,68263101577759;0,0304043292999268;"GPFDA";11
"3049";0,879410048297685;100;12,9584770202637;0,127809286117554;"Algo";11
"3050";149,060899713499;0;0;0,69051456451416;"One GP";11
"3051";12,219101738435;100;4,5981342792511;0,0267329216003418;"GPFDA";11
"3052";5,85389141829841;100;22,227511882782;0,229674816131592;"Algo";11
"3053";79,3516394159333;90;0;0,680043697357178;"One GP";11
"3054";10,5151423230361;100;4,43659830093384;0,0389680862426758;"GPFDA";11
"3055";76,7995994116143;100;11,8440549373627;0,229180097579956;"Algo";11
"3056";258,433265472751;10;0;0,698467254638672;"One GP";11
"3057";52,6946339054069;100;2,42914342880249;0,0469124317169189;"GPFDA";11
"3058";8,24852305215503;80;30,9946513175964;0,231363534927368;"Algo";11
"3059";365,095998042963;0;0;0,674554347991943;"One GP";11
"3060";16,1783790572187;80;4,6032452583313;0,0489063262939453;"GPFDA";11
"3061";4,50682541171071;100;15,4817769527435;0,215933322906494;"Algo";11
"3062";59,659842249367;50;0;0,606714963912964;"One GP";11
"3063";4,87211267398682;100;2,10303831100464;0,0427987575531006;"GPFDA";11
"3064";18,7724821234746;100;25,3716232776642;0,114950180053711;"Algo";11
"3065";287,69114657288;80;0;0,617108345031738;"One GP";11
"3066";17,240496957577;100;2,34650421142578;0,0374894142150879;"GPFDA";11
"3067";0,93330767134012;100;21,3556625843048;0,115246534347534;"Algo";11
"3068";10,7378644196855;100;0;0,728676557540894;"One GP";11
"3069";3,34750777389808;100;4,93698358535767;0,0345215797424316;"GPFDA";11
"3070";12,9099776189046;100;21,9050893783569;0,114806413650513;"Algo";11
"3071";108,932463199844;100;0;0,637295961380005;"One GP";11
"3072";66,5603971438569;90;4,67142558097839;0,0349164009094238;"GPFDA";11
"3073";4,8297527699273;90;17,7348628044128;0,114989757537842;"Algo";11
"3074";147,443411537838;10;0;0,730105876922607;"One GP";11
"3075";15,7368522909487;80;4,20128393173218;0,0344996452331543;"GPFDA";11
"3076";6,74920931179515;100;15,6450650691986;0,115736484527588;"Algo";11
"3077";153,048889525155;50;0;0,612064838409424;"One GP";11
"3078";4,60362617369047;100;2,2943708896637;0,0384159088134766;"GPFDA";11
"3079";354,374753620448;20;19,0592830181122;0,115097522735596;"Algo";11
"3080";276,864175460882;50;0;0,619889497756958;"One GP";11
"3081";233,813244121303;40;4,75632953643799;0,0345258712768555;"GPFDA";11
"3082";6,87808480652722;100;13,7759954929352;0,212251424789429;"Algo";11
"3083";19,5213808609877;70;0;0,629094123840332;"One GP";11
"3084";7,3213622033106;100;5,19825744628906;0,0346395969390869;"GPFDA";11
"3085";116,622306612758;100;16,3455054759979;0,214122533798218;"Algo";11
"3086";681,598124219597;50;0;0,647374868392944;"One GP";11
"3087";155,805456383318;100;4,92395281791687;0,0347270965576172;"GPFDA";11
"3088";25,7361929284359;100;16,3449447154999;0,115411758422852;"Algo";11
"3089";28,127565273932;60;0;0,653956890106201;"One GP";11
"3090";15,104952883625;100;2,2250075340271;0,0373036861419678;"GPFDA";11
"3091";131,398590274824;100;21,5595140457153;0,115723848342896;"Algo";11
"3092";133,555879376609;100;0;0,617428779602051;"One GP";11
"3093";87,4635848902947;100;4,47773408889771;0,0345227718353271;"GPFDA";11
"3094";0,287600689586489;100;16,1208755970001;0,116178274154663;"Algo";11
"3095";10,4996596024052;90;0;0,626825332641602;"One GP";11
"3096";7,73418180945092;100;5,1194965839386;0,0360889434814453;"GPFDA";11
"3097";7,0021584529676;90;16,2820479869843;0,115781307220459;"Algo";11
"3098";21,0299500363572;100;0;0,62102198600769;"One GP";11
"3099";3,57732652648;100;4,04508352279663;0,0345485210418701;"GPFDA";11
"3100";76,9435826956862;30;13,0138499736786;0,114853620529175;"Algo";11
"3101";18,7120599154872;100;0;0,633301734924316;"One GP";11
"3102";128,63218771016;10;4,40427851676941;0,0375430583953857;"GPFDA";11
"3103";0,370312071066378;100;19,7954354286194;0,117233037948608;"Algo";11
"3104";169,839870656972;100;0;0,626493453979492;"One GP";11
"3105";2,99699752388983;100;4,37967872619629;0,0345296859741211;"GPFDA";11
"3106";102,364490330781;100;33,1419231891632;0,191267251968384;"Algo";11
"3107";340,804054914496;100;0;0,786233901977539;"One GP";11
"3108";91,1528047465477;100;3,82384276390076;0,0363233089447021;"GPFDA";11
"3109";15,3478641128017;70;16,6781256198883;0,115180492401123;"Algo";11
