"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00144624710083008;"One GP"
NA;NA;0;0,00144243240356445;"GPFDA"
0,501673670762045;96,8586387434555;12,7188999652863;0,116430759429932;"Algo"
NA;NA;0;0,00145626068115234;"One GP"
NA;NA;0;0,00142097473144531;"GPFDA"
3,90107743072519;98,974358974359;13,2942934036255;0,116676092147827;"Algo"
NA;NA;0;0,00143671035766602;"One GP"
NA;NA;0;0,00142812728881836;"GPFDA"
2,79457113091705;69,1099476439791;14,0112354755402;0,118154048919678;"Algo"
NA;NA;0;0,00144696235656738;"One GP"
NA;NA;0;0,00142288208007812;"GPFDA"
9,87572344829419;81,5789473684211;19,3206572532654;0,128693342208862;"Algo"
NA;NA;0;0,00144386291503906;"One GP"
NA;NA;0;0,00140595436096191;"GPFDA"
1,87737890107055;99,4818652849741;11,5802426338196;0,116307735443115;"Algo"
NA;NA;0;0,00142550468444824;"One GP"
NA;NA;0;0,00140929222106934;"GPFDA"
2,56634637059926;98,4455958549223;14,4421699047089;0,336796522140503;"Algo"
NA;NA;0;0,0014488697052002;"One GP"
NA;NA;0;0,00139546394348145;"GPFDA"
0,1013906126769;100;17,0803306102753;0,270120859146118;"Algo"
NA;NA;0;0,00142645835876465;"One GP"
NA;NA;0;0,00139236450195312;"GPFDA"
0,379851058647853;89,7959183673469;15,1250331401825;0,176049947738647;"Algo"
NA;NA;0;0,00154948234558105;"One GP"
NA;NA;0;0,00150299072265625;"GPFDA"
0,656115947978097;98,469387755102;11,212771654129;0,115623474121094;"Algo"
NA;NA;0;0,00153017044067383;"One GP"
NA;NA;0;0,00152373313903809;"GPFDA"
2,53144808710987;89,8989898989899;10,9690282344818;0,125355243682861;"Algo"
NA;NA;0;0,00139570236206055;"One GP"
NA;NA;0;0,00139927864074707;"GPFDA"
2,10674438145478;99,4818652849741;11,8319666385651;0,113057613372803;"Algo"
NA;NA;0;0,00141644477844238;"One GP"
NA;NA;0;0,00138044357299805;"GPFDA"
9,86245174142295;98,9583333333333;11,7555758953094;0,114492416381836;"Algo"
NA;NA;0;0,00154924392700195;"One GP"
NA;NA;0;0,00150871276855469;"GPFDA"
0,978384240137938;100,523560209424;10,5148265361786;0,114198446273804;"Algo"
NA;NA;0;0,00142431259155273;"One GP"
NA;NA;0;0,00139665603637695;"GPFDA"
5,42928011393178;79,8941798941799;10,9012722969055;0,113858699798584;"Algo"
NA;NA;0;0,00140118598937988;"One GP"
NA;NA;0;0,00140953063964844;"GPFDA"
5,35454000223494;75,3846153846154;31,708327293396;0,115019798278809;"Algo"
NA;NA;0;0,00140571594238281;"One GP"
NA;NA;0;0,00140619277954102;"GPFDA"
2,98632949112928;67,6923076923077;49,9469065666199;0,11550498008728;"Algo"
NA;NA;0;0,00142383575439453;"One GP"
NA;NA;0;0,00139594078063965;"GPFDA"
8,44990202130063;82,1052631578947;11,2003452777863;0,125625610351562;"Algo"
NA;NA;0;0,00138616561889648;"One GP"
NA;NA;0;0,00138974189758301;"GPFDA"
8,39401816921019;82,2916666666667;11,95853972435;0,113853693008423;"Algo"
NA;NA;0;0,00139188766479492;"One GP"
NA;NA;0;0,00137448310852051;"GPFDA"
0,997910167414139;97,9057591623037;10,9915792942047;0,112443208694458;"Algo"
NA;NA;0;0,00142002105712891;"One GP"
NA;NA;0;0,00138998031616211;"GPFDA"
3,64725577062003;100;14,3893811702728;0,11526083946228;"Algo"
NA;NA;0;0,00141716003417969;"One GP"
NA;NA;0;0,00139117240905762;"GPFDA"
0,283716724188446;90,8629441624365;12,848694562912;0,114394426345825;"Algo"
NA;NA;0;0,0014185905456543;"One GP"
NA;NA;0;0,00140070915222168;"GPFDA"
0,878638086694208;95,8974358974359;13,7442102432251;0,114285707473755;"Algo"
NA;NA;0;0,00140023231506348;"One GP"
NA;NA;0;0,00140476226806641;"GPFDA"
0,150765050872246;98,4848484848485;14,3086473941803;0,435642719268799;"Algo"
NA;NA;0;0,0014195442199707;"One GP"
NA;NA;0;0,0013728141784668;"GPFDA"
0,639721164110734;97,9166666666667;14,9139106273651;0,257606506347656;"Algo"
NA;NA;0;0,00142192840576172;"One GP"
NA;NA;0;0,0215253829956055;"GPFDA"
2,2974091574025;94,8717948717949;11,9944927692413;0,113540410995483;"Algo"
NA;NA;0;0,00152111053466797;"One GP"
NA;NA;0;0,00150942802429199;"GPFDA"
0,409140822729801;92,3469387755102;14,0864217281342;0,113905668258667;"Algo"
NA;NA;0;0,0014190673828125;"One GP"
NA;NA;0;0,00139975547790527;"GPFDA"
9,17674357879005;91,6666666666667;11,6282048225403;0,114498615264893;"Algo"
NA;NA;0;0,00141406059265137;"One GP"
NA;NA;0;0,00139498710632324;"GPFDA"
5,59252026641791;98,9637305699482;12,095636844635;0,114293575286865;"Algo"
NA;NA;0;0,00142025947570801;"One GP"
NA;NA;0;0,00138092041015625;"GPFDA"
3,70376318224141;100;11,7912135124207;0,114933490753174;"Algo"
NA;NA;0;0,00141811370849609;"One GP"
NA;NA;0;0,00138664245605469;"GPFDA"
2,35390957876183;97,9057591623037;13,2114253044128;0,125822782516479;"Algo"
NA;NA;0;0,00140285491943359;"One GP"
NA;NA;0;0,00140166282653809;"GPFDA"
7,16351677779344;48,4848484848485;13,3217415809631;0,114611625671387;"Algo"
NA;NA;0;0,00154709815979004;"One GP"
NA;NA;0;0,0015101432800293;"GPFDA"
4,36881539923252;100;13,8413336277008;0,114418745040894;"Algo"
NA;NA;0;0,00142908096313477;"One GP"
NA;NA;0;0,0013740062713623;"GPFDA"
4,34574565784254;100;12,6366291046143;0,115609884262085;"Algo"
NA;NA;0;0,00143051147460938;"One GP"
NA;NA;0;0,00139522552490234;"GPFDA"
2,93225759582353;93,2291666666667;14,5261976718903;0,114434003829956;"Algo"
NA;NA;0;0,00143194198608398;"One GP"
NA;NA;0;0,00139689445495605;"GPFDA"
0,482102623944239;93,298969072165;15,0631756782532;0,11374044418335;"Algo"
NA;NA;0;0,0014185905456543;"One GP"
NA;NA;0;0,00141072273254395;"GPFDA"
2,83587374822665;76,9230769230769;11,7711665630341;0,113496065139771;"Algo"
NA;NA;0;0,00139951705932617;"One GP"
NA;NA;0;0,00139880180358887;"GPFDA"
0,858118963794325;98,9583333333333;14,5391530990601;0,113561391830444;"Algo"
NA;NA;0;0,00140881538391113;"One GP"
NA;NA;0;0,00138616561889648;"GPFDA"
0,81432716430044;94,8717948717949;15,4583225250244;0,113600492477417;"Algo"
NA;NA;0;0,00141310691833496;"One GP"
NA;NA;0;0,00138711929321289;"GPFDA"
4,22452683308106;100,518134715026;12,214203119278;0,356806993484497;"Algo"
NA;NA;0;0,0014500617980957;"One GP"
NA;NA;0;0,00140976905822754;"GPFDA"
1,1262768512112;97,3404255319149;12,5242059230804;0,442362546920776;"Algo"
NA;NA;0;0,00142240524291992;"One GP"
NA;NA;0;0,00141239166259766;"GPFDA"
0,35566200535652;100;29,9663188457489;0,115761518478394;"Algo"
NA;NA;0;0,00142693519592285;"One GP"
NA;NA;0;0,00138258934020996;"GPFDA"
4,60996828004;71,2765957446808;55,8762586116791;0,114285230636597;"Algo"
NA;NA;0;0,00142049789428711;"One GP"
NA;NA;0;0,00139331817626953;"GPFDA"
3,47680386424479;89,8477157360406;15,1992745399475;0,125335216522217;"Algo"
NA;NA;0;0,00139164924621582;"One GP"
NA;NA;0;0,00138950347900391;"GPFDA"
2,73853029092661;100;12,5566103458405;0,113678216934204;"Algo"
NA;NA;0;0,00141429901123047;"One GP"
NA;NA;0;0,00139331817626953;"GPFDA"
0,38817193344001;98,4210526315789;12,8251314163208;0,113493204116821;"Algo"
NA;NA;0;0,00149917602539062;"One GP"
NA;NA;0;0,00150847434997559;"GPFDA"
3,30346723545043;72,9591836734694;30,2920725345612;0,115188360214233;"Algo"
NA;NA;0;0,00142025947570801;"One GP"
NA;NA;0;0,00139832496643066;"GPFDA"
5,72791059759264;89,5833333333333;21,6636338233948;0,114098310470581;"Algo"
NA;NA;0;0,00140643119812012;"One GP"
NA;NA;0;0,00140476226806641;"GPFDA"
1,66278751218677;100;12,5952048301697;0,114055633544922;"Algo"
NA;NA;0;0,00141453742980957;"One GP"
NA;NA;0;0,00140118598937988;"GPFDA"
1,53787398540444;98,4615384615385;13,7268505096436;0,115082740783691;"Algo"
NA;NA;0;0,00139617919921875;"One GP"
NA;NA;0;0,00139689445495605;"GPFDA"
3,0162614691545;100;12,0461163520813;0,126035213470459;"Algo"
NA;NA;0;0,00138139724731445;"One GP"
NA;NA;0;0,00136160850524902;"GPFDA"
4,07102682319004;98,4375;16,632529258728;0,113579988479614;"Algo"
NA;NA;0;0,00141668319702148;"One GP"
NA;NA;0;0,00137519836425781;"GPFDA"
3,49269140667411;98,4455958549223;11,2572417259216;0,113126516342163;"Algo"
NA;NA;0;0,00139164924621582;"One GP"
NA;NA;0;0,00142478942871094;"GPFDA"
1,98208061579451;100;14,6797354221344;0,114629507064819;"Algo"
NA;NA;0;0,00151824951171875;"One GP"
NA;NA;0;0,00151968002319336;"GPFDA"
0,056669358430562;100;19,6807770729065;0,122123956680298;"Algo"
NA;NA;0;0,00145435333251953;"One GP"
NA;NA;0;0,00150442123413086;"GPFDA"
1,13929285649003;98,974358974359;15,9264328479767;0,324544429779053;"Algo"
NA;NA;0;0,00156545639038086;"One GP"
NA;NA;0;0,00157523155212402;"GPFDA"
4,19315024235997;99,4897959183673;10,6877086162567;0,424182891845703;"Algo"
NA;NA;0;0,00162911415100098;"One GP"
NA;NA;0;0,0016024112701416;"GPFDA"
2,21494570674555;97,8947368421053;11,6514377593994;0,134810209274292;"Algo"
NA;NA;0;0,0016629695892334;"One GP"
NA;NA;0;0,00172543525695801;"GPFDA"
7,20407818062708;90,6735751295337;13,1240317821503;0,133153200149536;"Algo"
NA;NA;0;0,0015561580657959;"One GP"
NA;NA;0;0,00153684616088867;"GPFDA"
0,4286550104599;71,0526315789474;63,4104957580566;0,134029388427734;"Algo"
NA;NA;0;0,00159692764282227;"One GP"
NA;NA;0;0,00154614448547363;"GPFDA"
6,1167874561857;94,8453608247423;12,7900424003601;0,134089231491089;"Algo"
NA;NA;0;0,00160932540893555;"One GP"
NA;NA;0;0,00158572196960449;"GPFDA"
0,811858042119296;92,9292929292929;13,8067674636841;0,133562564849854;"Algo"
NA;NA;0;0,0016486644744873;"One GP"
NA;NA;0;0,00156164169311523;"GPFDA"
2,32906431163531;97,9487179487179;10,8263404369354;0,12576150894165;"Algo"
NA;NA;0;0,00160694122314453;"One GP"
NA;NA;0;0,00153470039367676;"GPFDA"
